sourceArchive,matchUrl,recordKind,createdAt,players,prematchDecision,prematchSent,liveSignals,finalScore,resultStatus,pointSnapshots,leftPlayer,rightPlayer,leftWinOdds,rightWinOdds,winOddsSource,winOddsObservedAt,pairRegimeBranch,pairRegimeAccepted,pairPointWindow,pairFormEdge,pairStrengthSum,pairStrengthEdge,pairSelectedLatePointRate,decision,sent,protocolId,gateId,signalMode,pbpFilterAccepted,accuracyModeAccepted,moderateModeAccepted,pbpPointWindow,baseSelectedSideIndex,selectedSideIndex,sideCorrectionApplied,sideCorrectionReason,relativeAgreementScore,latestPbpReversal,leftCollapseCount,rightCollapseCount,collapseSum,collapseDifference,collapseSumWithinLimit,collapseCountsUnequal,collapseAccepted,selectedStrengthScore,opponentStrengthScore,selectedStrengthEdge,strongSelectedStrengthException,selectedHistoryMatches,selectedHistorySetSharePct,selectedHistorySetShareException,selectedFreshForm3Score,opponentFreshForm3Score,selectedHistory5WindowMatches,opponentHistory5WindowMatches,selectedHistory5SetSharePct,opponentHistory5SetSharePct,selectedHistory5SetShareEdge,selectedHistory8PerformancePct,opponentHistory8PerformancePct,relativeHistoryWindowReady,selectedFreshAtOrAboveHistory8,opponentFreshAtOrAboveHistory8,relativeFormSetShareException
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12320880/jan-mecl-jnr-vs-martin-huk,observed_only,30.07 19:03,Ян Мекл мл. vs Мартин Хук,,,,,,16,Ян Мекл мл.,Мартин Хук,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12320881/ales-barton-vs-jan-mecl-jnr,observed_only,30.07 18:32,Алесь Бартон vs Ян Мекл мл.,,,,,,28,Алесь Бартон,Ян Мекл мл.,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12320886/matej-grundel-vs-jakub-pilch,forecasted,30.07 18:02,Матей Грюндель vs Якуб Пильх,,,,2-3,hit,39,Матей Грюндель,Якуб Пильх,,,,-,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12320890/milan-regner-vs-jan-pleskot,observed_only,30.07 11:47,Милан Регнер vs Ян Плескот,,,,,,2,Милан Регнер,Ян Плескот,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12320903/jan-kanera-vs-martin-huk,observed_only,30.07 18:01,Ян Канера vs Мартин Хук,,,,,,35,Ян Канера,Мартин Хук,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12320939/jan-dzida-vs-jan-szotkowski,observed_only,30.07 18:03,Ян Дзида vs Ян Шотковски,,,,,,36,Ян Дзида,Ян Шотковски,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321402/julius-didi-vs-jan-framberk,observed_only,29.07 20:41,Юлиус Диди vs Ян Фрамберк,,,,,,8,Юлиус Диди,Ян Фрамберк,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321422/martin-mastera-vs-dominik-lengal,observed_only,29.07 20:41,Мартин Мастера vs Доминик Ленгал,,,,,,29,Мартин Мастера,Доминик Ленгал,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321424/jiri-louda-vs-petr-sebera,observed_only,29.07 20:44,Жири Лоуда vs Петр Себера,,,,,,3,Жири Лоуда,Петр Себера,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321426/yurii-holovatiuk-vs-rostislav-hasmanda,observed_only,29.07 20:43,Юрий Головатюк vs Ростислав Хасманда,,,,,,11,Юрий Головатюк,Ростислав Хасманда,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321586/milan-dvorak-vs-jan-hendrych,forecasted,29.07 20:57,Милан Дворжак vs Ян Хендрик,,,,,,37,Милан Дворжак,Ян Хендрик,2.1,1.65,bsportsfan-odds,29.07 20:54,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321588/daniel-tomica-vs-michal-kratochvil,observed_only,29.07 20:41,Дэниел Томика vs Мичал Краточвил,,,,,,6,Дэниел Томика,Мичал Краточвил,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321589/roman-hudeczek-vs-marek-holub,observed_only,29.07 20:43,Роман Худечек vs Марек Голуб,,,,,,4,Роман Худечек,Марек Голуб,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321625/oleh-maksymkiv-vs-danylo-kasian,observed_only,30.07 13:06,Олег Максимков vs Данило Касиан,,,,,,26,Олег Максимков,Данило Касиан,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321630/danylo-kasian-vs-oleksandr-maslovskyi,observed_only,29.07 20:42,Данило Касиан vs Александр Масловский,,,,,,9,Данило Касиан,Александр Масловский,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321645/serhii-miroshnychenko-vs-serhii-maliuk,forecasted,30.07 14:02,Сергей Мирошниченко vs Сергей Малюк,,,,0-3,hit,25,Сергей Мирошниченко,Сергей Малюк,,,,-,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321653/oleksandr-ziakun-vs-oleksandr-syksa,forecasted,30.07 13:33,Олександр Зиакун vs Александр Сыкса,,,,3-2,hit,44,Олександр Зиакун,Александр Сыкса,,,,-,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321660/oleksandr-ziakun-vs-serhii-miroshnychenko,observed_only,30.07 12:03,Олександр Зиакун vs Сергей Мирошниченко,,,,,,30,Олександр Зиакун,Сергей Мирошниченко,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321661/oleksandr-syksa-vs-serhii-maliuk,observed_only,30.07 11:50,Александр Сыкса vs Сергей Малюк,,,,,,5,Александр Сыкса,Сергей Малюк,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321663/mykola-treshchetka-vs-viktor-ivanytskyi,observed_only,30.07 10:40,Микола Трешчетка vs Виктор Иваницкий,,,,,,1,Микола Трешчетка,Виктор Иваницкий,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321666/mykola-treshchetka-vs-dmytro-belanchyk,observed_only,30.07 13:29,Микола Трешчетка vs Дмитро Беланчик,,,,,,39,Микола Трешчетка,Дмитро Беланчик,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321674/dmitro-kuzmenko-vs-serhii-maliuk,observed_only,30.07 13:06,Дмитро Кузьменко vs Сергей Малюк,,,,,,21,Дмитро Кузьменко,Сергей Малюк,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321676/serhii-ponomarenko-vs-dmytro-kryshtal,forecasted,29.07 20:42,Сергей Пономаренко vs Дмитро Крышталь,,,,3-0,hit,29,Сергей Пономаренко,Дмитро Крышталь,1.04,8.45,bsportsfan-odds,29.07 20:42,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321683/oleksandr-maslovskyi-vs-danylo-kasian,observed_only,30.07 13:58,Александр Масловский vs Данило Касиан,,,,,,27,Александр Масловский,Данило Касиан,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321684/mykola-treshchetka-vs-oleksandr-maslovskyi,observed_only,30.07 11:57,Микола Трешчетка vs Александр Масловский,,,,,,33,Микола Трешчетка,Александр Масловский,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321689/dmytro-neborak-vs-oleksandr-shkurupii,forecasted,29.07 20:43,Дмитрий Неборак vs Александр Шкурупий,,,,2-3,hit,50,Дмитрий Неборак,Александр Шкурупий,2.3,1.546,bsportsfan-odds,29.07 20:43,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321690/ihor-torhachov-vs-vitalii-ananiev,forecasted,29.07 20:42,Игорь Торгачев vs Виталий Ананьев,,,,3-1,hit,36,Игорь Торгачев,Виталий Ананьев,1.285,3.325,bsportsfan-odds,29.07 20:42,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321716/dmytro-belanchyk-vs-danylo-kasian,observed_only,30.07 11:47,Дмитро Беланчик vs Данило Касиан,,,,,,4,Дмитро Беланчик,Данило Касиан,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321763/david-bochnak-vs-david-vesecky,forecasted,29.07 21:32,Дэвид Бочнак vs Давид Весецки,,,,,,37,Дэвид Бочнак,Давид Весецки,,,,-,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12321764/marek-kulisek-vs-michal-brozek,forecasted,29.07 21:03,Марер Кулисек vs Михал Брозек,,,,,,34,Марер Кулисек,Михал Брозек,1.9,1.8,bsportsfan-odds,29.07 20:59,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12322534/jiri-babinek-vs-tomas-trnka,forecasted,30.07 13:37,Жири Бабинек vs Томаш Трнка,,,,0-3,miss,31,Жири Бабинек,Томаш Трнка,,,,-,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12322566/jan-muska-vs-radek-vosyka,forecasted,30.07 13:09,Ян Муска vs Радек Восыка,,,,2-3,hit,32,Ян Муска,Радек Восыка,,,,-,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12322636/jan-srnka-vs-tomas-hnizdil,forecasted,30.07 13:51,Ян Срнка vs Томаш Гниздил,,,,,,47,Ян Срнка,Томаш Гниздил,,,,-,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12322646/jaroslav-sindler-vs-richard-jancak,observed_only,30.07 13:12,Ярослав Синдлер vs Ричард Янчак,,,,,,45,Ярослав Синдлер,Ричард Янчак,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12322671/zdenek-zahradka-vs-adam-kral,forecasted,30.07 13:56,Зденек Захрадка vs Адам Крал,,,,3-2,hit,43,Зденек Захрадка,Адам Крал,,,,-,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323092/nazar-danyliuk-vs-vadym-hryban,observed_only,30.07 16:56,Назар Данилюк vs Вадим Грибан,,,,,,24,Назар Данилюк,Вадим Грибан,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323095/evzen-ondracek-vs-josef-hanacek,observed_only,31.07 00:19,Евзен Ондрачек vs Йозеф Ганачек,,,,,,1,Евзен Ондрачек,Йозеф Ганачек,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323098/andrii-zeniuk-vs-vasyl-verbianyi,observed_only,30.07 17:37,Андрей Зенюк vs Василий Вербяный,,,,,,13,Андрей Зенюк,Василий Вербяный,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323103/andrii-vasylets-vs-maksym-hubenko,observed_only,30.07 19:03,Андрей Василец vs Максим Губенко,,,,,,12,Андрей Василец,Максим Губенко,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323108/andrii-lifanov-vs-denys-boltnekov,forecasted,30.07 18:37,Андрей Лифанов vs Денис Болнеков,,,,1-3,hit,27,Андрей Лифанов,Денис Болнеков,,,,-,,,,,,,,СТАВИМ,1,start-dual-signal-v5-2026-07-30,relative-accuracy-and-moderate-tiers-v1,moderate,1,0,1,5,1,1,0,base-side-kept,4,0,1,0,1,1,1,1,1,8.1,0.9,7.2,0,8,59.4,0,81,75,5,5,68.4,50,18.4,80.6,76.9,1,1,0,0
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323109/maksym-badai-vs-maksym-hubenko,forecasted,30.07 16:00,Максим Бадай vs Максим Губенко,,,,3-2,hit,30,Максим Бадай,Максим Губенко,,,,-,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323111/oleksandr-zhyrnov-vs-evhenii-hrytsenko,observed_only,30.07 15:29,Александр Жирнов vs Евгений Гриценко,,,,,,11,Александр Жирнов,Евгений Гриценко,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323114/andrii-lifanov-vs-ivan-elfemov,observed_only,30.07 17:08,Андрей Лифанов vs Иван Ельфемов,,,,,,25,Андрей Лифанов,Иван Ельфемов,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323115/vladyslav-stukalov-vs-vasyl-kondratenko,observed_only,30.07 11:47,Владислав Стукалов vs Василий Кондратернко,,,,,,5,Владислав Стукалов,Василий Кондратернко,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323116/oleksandr-mytsyk-vs-vladyslav-stukalov,observed_only,30.07 10:40,Александр Мыцык vs Владислав Стукалов,,,,,,1,Александр Мыцык,Владислав Стукалов,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323119/yehor-riadynskyi-vs-ruslan-khripun,forecasted,30.07 15:31,Егор Рядинский vs Руслан Хрипун,,,,0-3,hit,28,Егор Рядинский,Руслан Хрипун,,,,-,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323122/mykhailo-sokur-vs-yevhenii-holoborodko,forecasted,30.07 17:40,Михаил Сокур vs Евгений Голобородько,,,,3-1,miss,32,Михаил Сокур,Евгений Голобородько,1.85,1.8,bsportsfan-odds-frame,30.07 17:39,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323123/pavel-oplt-vs-martin-melisek,forecasted,30.07 13:15,Павел Оплт vs Мартин Мелисек,,,,3-2,hit,42,Павел Оплт,Мартин Мелисек,,,,-,,,,,,,,СТАВИМ,1,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323125/ladislav-dobias-vs-ondrej-kaderabek,observed_only,30.07 18:47,Ладислав Добиас vs Ондржей Кадерабек,,,,,,37,Ладислав Добиас,Ондржей Кадерабек,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323128/radovan-debnar-vs-ladislav-dobias,observed_only,30.07 16:50,Радован Дебнар vs Ладислав Добиас,,,,,,38,Радован Дебнар,Ладислав Добиас,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323129/oleksandr-mytsyk-vs-oleksandr-leonenko,forecasted,30.07 13:08,Александр Мыцык vs Олександр Леоненко,,,,3-0,hit,24,Александр Мыцык,Олександр Леоненко,,,,-,,,,,,,,ПРОПУСК,0,start-collapse-salvage-v4-2026-07-28,collapse-or-strength-15-or-history-share-61_5-or-relative-form-h5-edge-10,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323132/vasyl-verbianyi-vs-anton-molochko,observed_only,30.07 18:27,Василий Вербяный vs Антон Молочко,,,,,,31,Василий Вербяный,Антон Молочко,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323133/dmytro-kryshtal-vs-serhii-kiilo,observed_only,30.07 16:34,Дмитро Крышталь vs Сергей Кийло,,,,,,40,Дмитро Крышталь,Сергей Кийло,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-610-1785446385942.csv,https://ru.bsportsfan.com/table-tennis/r/12323138/anatolii-nazarov-vs-anatolii-levshyn,observed_only,30.07 16:04,Анатолий Назаров vs Анатолий Левшин,,,,,,45,Анатолий Назаров,Анатолий Левшин,,,,-,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
